518,14.0,,140.0,
1276,20.0,,200.0,
2122,40.0,,400.0,
2888,17.0,,170.0,
3572,19.0,,190.0,
4050,15.0,,150.0,
4607,16.0,,160.0,
5298,20.0,,200.0,
5876,12.0,,130.0,
6534,20.0,,200.0,
7459,29.0,,780.0,
8327,32.0,,320.0,
9298,29.0,,300.0,
9829,17.0,,170.0,
10392,25.0,,260.0,
10970,21.0,,220.0,
11802,18.0,,180.0,
12474,19.0,,190.0,
12967,14.0,,140.0,
13668,12.0,,130.0,
14175,9.0,,90.0,
14727,16.0,,160.0,
15315,18.0,,180.0,
15967,17.0,,170.0,
16610,14.0,,140.0,
17201,21.0,,220.0,
17654,16.0,,160.0,
18351,13.0,,130.0,
18924,9.0,,90.0,
19666,21.0,,210.0,
20289,15.0,,150.0,
20927,27.0,,270.0,
21611,34.0,,340.0,
22279,18.0,,190.0,
22721,21.0,,210.0,
23355,9.0,,90.0,
23945,18.0,,180.0,
24520,12.0,,120.0,
25094,17.0,,170.0,
25629,22.0,,220.0,
26305,20.0,,200.0,
27085,21.0,,210.0,
28042,29.0,,290.0,
28733,21.0,,210.0,
29382,23.0,,230.0,
29954,15.0,,150.0,
30793,26.0,,260.0,
31295,12.0,,120.0,
31844,14.0,,140.0,
32752,27.0,,270.0,
33458,17.0,,170.0,
34261,17.0,,170.0,
34832,18.0,,180.0,
35410,23.0,,230.0,
36001,10.0,,100.0,
36818,26.0,,260.0,
37624,23.0,,240.0,
38229,17.0,,170.0,
39105,22.0,,230.0,
39774,20.0,,200.0,
40443,21.0,,210.0,
41521,31.0,,310.0,
42243,22.0,,230.0,
42815,15.0,,150.0,
43437,19.0,,190.0,
44298,25.0,,260.0,
44900,23.0,,240.0,
45741,25.0,,250.0,
46622,40.0,,400.0,
47406,19.0,,190.0,
48112,16.0,,160.0,
48752,20.0,,200.0,
49467,15.0,,150.0,
50091,20.0,,200.0,
50850,29.0,,300.0,
51582,30.0,,300.0,
52232,24.0,,240.0,
53051,24.0,,240.0,
54027,28.0,,280.0,
54571,11.0,,120.0,
55249,20.0,,200.0,
56025,23.0,,230.0,
56619,12.0,,130.0,
57226,23.0,,240.0,
57780,15.0,,150.0,
58620,30.0,,310.0,
59221,13.0,,130.0,
59926,11.0,,110.0,
60656,10.0,,100.0,
61259,24.0,,240.0,
61942,16.0,,160.0,
62589,21.0,,210.0,
63284,13.0,,130.0,
63877,11.0,,110.0,
64683,21.0,,210.0,
65321,30.0,,300.0,
66185,24.0,,250.0,
66772,17.0,,180.0,
67276,14.0,,140.0,
67944,16.0,,160.0,
68594,21.0,19.8,210.0,204.6
69188,20.0,19.8,200.0,205.3
69782,13.0,19.8,130.0,205.3
70343,20.0,19.6,200.0,202.6
70969,17.0,19.6,170.0,202.9
71738,24.0,19.6,250.0,202.7
72367,17.0,19.7,170.0,203.7
73022,14.0,19.7,140.0,203.8
73588,20.0,19.6,200.0,203.2
74261,27.0,19.7,270.0,203.9
74849,14.0,19.8,140.0,204.6
75389,12.0,19.6,120.0,198.2
76143,22.0,19.4,220.0,196.2
76636,21.0,19.4,210.0,195.4
77236,9.0,19.4,90.0,195.8
77794,22.0,19.2,220.0,194.1
78381,21.0,19.2,220.0,194.1
79069,13.0,19.3,140.0,194.5
79724,19.0,19.2,190.0,194.0
80492,24.0,19.3,240.0,194.5
81111,12.0,19.4,120.0,195.6
81637,11.0,19.4,110.0,195.9
82382,21.0,19.4,210.0,195.4
83186,26.0,19.4,260.0,195.7
84114,30.0,19.5,300.0,196.6
84634,17.0,19.6,170.0,198.2
85206,17.0,19.6,170.0,197.7
85967,32.0,19.6,330.0,197.8
86657,20.0,19.8,200.0,199.8
87281,18.0,19.9,190.0,200.9
87882,24.0,19.9,240.0,200.7
88529,13.0,20.0,140.0,201.6
89093,13.0,19.8,130.0,200.3
89851,32.0,19.6,320.0,198.2
90661,29.0,19.8,290.0,199.5
91628,34.0,19.8,340.0,200.3
92295,22.0,20.1,220.0,202.8
93091,36.0,20.1,360.0,203.2
