1099,-20.0,,-20.0,
2004,-21.0,,-21.0,
2796,-21.0,,-21.0,
3662,-20.0,,-20.0,
4492,-21.0,,-21.0,
5314,-21.0,,-21.0,
6292,-21.0,,-21.0,
7194,-20.0,,-20.0,
8042,-21.0,,-21.0,
8895,-21.0,,-21.0,
9830,-20.0,,-20.0,
10943,-19.0,,-19.0,
11780,-20.0,,-20.0,
12691,-21.0,,-21.0,
13515,-21.0,,-21.0,
14689,-19.0,,-19.0,
15574,-21.0,,-21.0,
16338,-21.0,,-21.0,
17486,-19.0,,-19.0,
18458,-21.0,,-21.0,
19278,-21.0,,-21.0,
20123,-21.0,,-21.0,
21269,-20.0,,-20.0,
22135,-20.0,,-20.0,
22945,-21.0,,-21.0,
23797,-21.0,,-21.0,
25054,-18.0,,-18.0,
25818,-21.0,,-21.0,
27241,-16.0,,-16.0,
28005,-21.0,,-21.0,
28859,-21.0,,-21.0,
29959,-19.0,,-19.0,
30952,-20.0,,-20.0,
31795,-21.0,,-21.0,
32776,-19.0,,-19.0,
33713,-20.0,,-20.0,
34635,-20.0,,-20.0,
35427,-21.0,,-21.0,
36392,-19.0,,-19.0,
37374,-19.0,,-19.0,
38333,-20.0,,-20.0,
39267,-20.0,,-20.0,
40231,-21.0,,-21.0,
41075,-20.0,,-20.0,
41839,-21.0,,-21.0,
43015,-19.0,,-19.0,
43779,-21.0,,-21.0,
44604,-21.0,,-21.0,
45751,-19.0,,-19.0,
46663,-21.0,,-21.0,
47546,-21.0,,-21.0,
48652,-20.0,,-20.0,
49680,-21.0,,-21.0,
50609,-20.0,,-20.0,
51583,-21.0,,-21.0,
52504,-19.0,,-19.0,
53434,-20.0,,-20.0,
54254,-21.0,,-21.0,
55078,-21.0,,-21.0,
55921,-20.0,,-20.0,
56704,-21.0,,-21.0,
57878,-19.0,,-19.0,
58769,-21.0,,-21.0,
59777,-20.0,,-20.0,
60768,-20.0,,-20.0,
61803,-20.0,,-20.0,
62724,-19.0,,-19.0,
63633,-21.0,,-21.0,
64571,-20.0,,-20.0,
65382,-21.0,,-21.0,
66420,-20.0,,-20.0,
67290,-20.0,,-20.0,
68273,-20.0,,-20.0,
69065,-21.0,,-21.0,
69943,-20.0,,-20.0,
70874,-20.0,,-20.0,
71920,-20.0,,-20.0,
72912,-20.0,,-20.0,
73790,-20.0,,-20.0,
74795,-21.0,,-21.0,
75746,-20.0,,-20.0,
76704,-20.0,,-20.0,
77618,-21.0,,-21.0,
78504,-21.0,,-21.0,
79481,-20.0,,-20.0,
80385,-21.0,,-21.0,
81455,-19.0,,-19.0,
82459,-20.0,,-20.0,
83539,-20.0,,-20.0,
84519,-21.0,,-21.0,
85560,-19.0,,-19.0,
86385,-21.0,,-21.0,
87329,-19.0,,-19.0,
88592,-19.0,,-19.0,
89356,-21.0,,-21.0,
90228,-21.0,,-21.0,
91040,-21.0,,-21.0,
91938,-20.0,,-20.0,
92818,-21.0,,-21.0,
93582,-21.0,,-21.0,
94596,-19.0,-20.2,-19.0,-20.2
95717,-21.0,-20.2,-21.0,-20.2
96603,-21.0,-20.2,-21.0,-20.2
97574,-19.0,-20.2,-19.0,-20.2
98394,-21.0,-20.2,-21.0,-20.2
99232,-21.0,-20.2,-21.0,-20.2
100299,-21.0,-20.2,-21.0,-20.2
101322,-21.0,-20.2,-21.0,-20.2
102254,-20.0,-20.2,-20.0,-20.2
103204,-20.0,-20.2,-20.0,-20.2
104142,-19.0,-20.2,-19.0,-20.2
105213,-19.0,-20.2,-19.0,-20.2
106235,-19.0,-20.2,-19.0,-20.2
107274,-20.0,-20.2,-20.0,-20.2
108160,-21.0,-20.2,-21.0,-20.2
109180,-20.0,-20.2,-20.0,-20.2
110025,-21.0,-20.2,-21.0,-20.2
111044,-19.0,-20.2,-19.0,-20.2
111944,-20.0,-20.2,-20.0,-20.2
112770,-21.0,-20.2,-21.0,-20.2
113822,-20.0,-20.2,-20.0,-20.2
114819,-19.0,-20.2,-19.0,-20.2
115780,-21.0,-20.2,-21.0,-20.2
116934,-18.0,-20.2,-18.0,-20.2
117754,-21.0,-20.2,-21.0,-20.2
118793,-19.0,-20.2,-19.0,-20.2
119692,-21.0,-20.1,-21.0,-20.1
120983,-17.0,-20.2,-17.0,-20.2
122050,-19.0,-20.1,-19.0,-20.1
122899,-21.0,-20.2,-21.0,-20.2
123811,-21.0,-20.2,-21.0,-20.2
124594,-21.0,-20.2,-21.0,-20.2
125358,-21.0,-20.2,-21.0,-20.2
126381,-20.0,-20.2,-20.0,-20.2
127213,-21.0,-20.2,-21.0,-20.2
128200,-20.0,-20.2,-20.0,-20.2
129054,-21.0,-20.2,-21.0,-20.2
130128,-19.0,-20.2,-19.0,-20.2
131112,-20.0,-20.2,-20.0,-20.2
132424,-18.0,-20.2,-18.0,-20.2
133266,-20.0,-20.2,-20.0,-20.2
134238,-21.0,-20.2,-21.0,-20.2
135214,-20.0,-20.2,-20.0,-20.2
136180,-20.0,-20.2,-20.0,-20.2
137362,-18.0,-20.2,-18.0,-20.2
138381,-21.0,-20.2,-21.0,-20.2
139460,-20.0,-20.2,-20.0,-20.2
140318,-21.0,-20.2,-21.0,-20.2
141246,-21.0,-20.2,-21.0,-20.2
142118,-21.0,-20.2,-21.0,-20.2
143023,-20.0,-20.2,-20.0,-20.2
143851,-21.0,-20.2,-21.0,-20.2
144886,-18.0,-20.2,-18.0,-20.2
145912,-20.0,-20.2,-20.0,-20.2
146903,-20.0,-20.2,-20.0,-20.2
147977,-20.0,-20.1,-20.0,-20.1
148995,-20.0,-20.2,-20.0,-20.2
150330,-18.0,-20.2,-18.0,-20.2
151481,-18.0,-20.1,-18.0,-20.1
152493,-20.0,-20.1,-20.0,-20.1
153485,-20.0,-20.1,-20.0,-20.1
154602,-20.0,-20.1,-20.0,-20.1
155743,-20.0,-20.1,-20.0,-20.1
156646,-20.0,-20.1,-20.0,-20.1
157656,-19.0,-20.1,-19.0,-20.1
158677,-21.0,-20.1,-21.0,-20.1
159748,-18.0,-20.1,-18.0,-20.1
160790,-19.0,-20.1,-19.0,-20.1
161799,-20.0,-20.0,-20.0,-20.0
163143,-19.0,-20.0,-19.0,-20.0
164298,-19.0,-20.0,-19.0,-20.0
165382,-19.0,-20.0,-19.0,-20.0
166387,-20.0,-20.0,-20.0,-20.0
167912,-15.0,-20.0,-15.0,-20.0
168764,-21.0,-20.0,-21.0,-20.0
169762,-21.0,-20.0,-21.0,-20.0
170674,-21.0,-20.0,-21.0,-20.0
171738,-20.0,-20.0,-20.0,-20.0
172877,-20.0,-20.0,-20.0,-20.0
173946,-21.0,-20.0,-21.0,-20.0
175119,-19.0,-20.0,-19.0,-20.0
176330,-18.0,-20.0,-18.0,-20.0
177555,-17.0,-20.0,-17.0,-20.0
178618,-19.0,-19.9,-19.0,-19.9
179806,-20.0,-19.9,-20.0,-19.9
180951,-19.0,-19.9,-19.0,-19.9
181863,-21.0,-19.9,-21.0,-19.9
182792,-21.0,-19.9,-21.0,-19.9
183822,-20.0,-19.9,-20.0,-19.9
184868,-18.0,-19.9,-18.0,-19.9
186107,-18.0,-19.9,-18.0,-19.9
187329,-19.0,-19.9,-19.0,-19.9
188317,-20.0,-19.8,-20.0,-19.8
189531,-20.0,-19.8,-20.0,-19.8
190549,-19.0,-19.9,-19.0,-19.9
192011,-18.0,-19.8,-18.0,-19.8
193109,-19.0,-19.8,-19.0,-19.8
194256,-19.0,-19.8,-19.0,-19.8
195543,-18.0,-19.8,-18.0,-19.8
196597,-21.0,-19.8,-21.0,-19.8
197755,-19.0,-19.8,-19.0,-19.8
198700,-21.0,-19.8,-21.0,-19.8
199823,-18.0,-19.8,-18.0,-19.8
201197,-18.0,-19.7,-18.0,-19.7
202346,-18.0,-19.7,-18.0,-19.7
203439,-21.0,-19.7,-21.0,-19.7
204434,-20.0,-19.7,-20.0,-19.7
205715,-18.0,-19.7,-18.0,-19.7
206808,-21.0,-19.6,-21.0,-19.6
207771,-21.0,-19.6,-21.0,-19.6
208710,-21.0,-19.7,-21.0,-19.7
209689,-21.0,-19.7,-21.0,-19.7
210756,-19.0,-19.7,-19.0,-19.7
212016,-19.0,-19.7,-19.0,-19.7
212859,-20.0,-19.7,-20.0,-19.7
214052,-19.0,-19.7,-19.0,-19.7
215119,-19.0,-19.7,-19.0,-19.7
216240,-19.0,-19.6,-19.0,-19.6
217202,-20.0,-19.6,-20.0,-19.6
218303,-19.0,-19.6,-19.0,-19.6
219475,-18.0,-19.6,-18.0,-19.6
220533,-19.0,-19.6,-19.0,-19.6
221682,-18.0,-19.6,-18.0,-19.6
222747,-20.0,-19.6,-20.0,-19.6
224033,-17.0,-19.6,-17.0,-19.6
225210,-19.0,-19.6,-19.0,-19.6
226396,-21.0,-19.6,-21.0,-19.6
227398,-21.0,-19.6,-21.0,-19.6
228509,-20.0,-19.6,-20.0,-19.6
229736,-18.0,-19.6,-18.0,-19.6
230833,-20.0,-19.6,-20.0,-19.6
231745,-21.0,-19.6,-21.0,-19.6
232647,-20.0,-19.6,-20.0,-19.6
233605,-21.0,-19.6,-21.0,-19.6
234597,-21.0,-19.6,-21.0,-19.6
235583,-19.0,-19.6,-19.0,-19.6
236541,-20.0,-19.6,-20.0,-19.6
237351,-21.0,-19.6,-21.0,-19.6
238468,-20.0,-19.6,-20.0,-19.6
239414,-21.0,-19.6,-21.0,-19.6
240620,-19.0,-19.6,-19.0,-19.6
242019,-17.0,-19.6,-17.0,-19.6
243001,-20.0,-19.6,-20.0,-19.6
244205,-18.0,-19.6,-18.0,-19.6
245179,-20.0,-19.5,-20.0,-19.5
246231,-21.0,-19.6,-21.0,-19.6
247178,-21.0,-19.6,-21.0,-19.6
248216,-21.0,-19.6,-21.0,-19.6
249360,-20.0,-19.6,-20.0,-19.6
250557,-20.0,-19.6,-20.0,-19.6
251825,-19.0,-19.5,-19.0,-19.5
253038,-17.0,-19.5,-17.0,-19.5
254330,-19.0,-19.5,-19.0,-19.5
255528,-17.0,-19.5,-17.0,-19.5
256552,-20.0,-19.5,-20.0,-19.5
257553,-21.0,-19.5,-21.0,-19.5
258609,-19.0,-19.5,-19.0,-19.5
259703,-19.0,-19.5,-19.0,-19.5
260883,-19.0,-19.5,-19.0,-19.5
261905,-19.0,-19.5,-19.0,-19.5
263013,-20.0,-19.5,-20.0,-19.5
264142,-19.0,-19.5,-19.0,-19.5
265291,-19.0,-19.5,-19.0,-19.5
266402,-17.0,-19.5,-17.0,-19.5
267424,-19.0,-19.4,-19.0,-19.4
268545,-21.0,-19.4,-21.0,-19.4
269669,-18.0,-19.4,-18.0,-19.4
270890,-18.0,-19.4,-18.0,-19.4
272354,-15.0,-19.4,-15.0,-19.4
273677,-19.0,-19.4,-19.0,-19.4
274775,-21.0,-19.4,-21.0,-19.4
276138,-20.0,-19.4,-20.0,-19.4
277284,-20.0,-19.4,-20.0,-19.4
278224,-21.0,-19.4,-21.0,-19.4
279246,-19.0,-19.5,-19.0,-19.5
280523,-19.0,-19.4,-19.0,-19.4
281580,-19.0,-19.4,-19.0,-19.4
282605,-21.0,-19.4,-21.0,-19.4
283822,-20.0,-19.4,-20.0,-19.4
285003,-19.0,-19.4,-19.0,-19.4
286181,-19.0,-19.4,-19.0,-19.4
287482,-18.0,-19.4,-18.0,-19.4
288616,-18.0,-19.4,-18.0,-19.4
289543,-21.0,-19.4,-21.0,-19.4
290951,-18.0,-19.4,-18.0,-19.4
292072,-21.0,-19.4,-21.0,-19.4
293290,-20.0,-19.4,-20.0,-19.4
294357,-21.0,-19.4,-21.0,-19.4
295368,-20.0,-19.4,-20.0,-19.4
296308,-20.0,-19.4,-20.0,-19.4
297353,-20.0,-19.4,-20.0,-19.4
298648,-17.0,-19.4,-17.0,-19.4
299653,-20.0,-19.4,-20.0,-19.4
300728,-19.0,-19.4,-19.0,-19.4
301924,-19.0,-19.4,-19.0,-19.4
302995,-20.0,-19.4,-20.0,-19.4
304095,-19.0,-19.4,-19.0,-19.4
305025,-21.0,-19.4,-21.0,-19.4
