561,21.0,,210.0,
1198,13.0,,130.0,
1742,19.0,,190.0,
2442,22.0,,220.0,
3230,28.0,,280.0,
3915,22.0,,220.0,
4625,12.0,,120.0,
5187,13.0,,130.0,
5771,23.0,,230.0,
6393,21.0,,210.0,
7135,19.0,,190.0,
7799,24.0,,240.0,
8305,11.0,,110.0,
8876,13.0,,130.0,
9521,16.0,,160.0,
10187,30.0,,300.0,
10867,27.0,,270.0,
11545,25.0,,250.0,
12198,15.0,,150.0,
13532,40.0,,440.0,
14292,20.0,,200.0,
14867,10.0,,100.0,
15454,20.0,,200.0,
16115,21.0,,210.0,
16731,15.0,,150.0,
17336,20.0,,200.0,
17848,17.0,,170.0,
18466,20.0,,200.0,
19100,18.0,,180.0,
19744,27.0,,270.0,
20413,14.0,,140.0,
21228,28.0,,280.0,
21961,23.0,,230.0,
22658,25.0,,250.0,
23360,18.0,,180.0,
24013,21.0,,210.0,
24644,20.0,,200.0,
25324,19.0,,190.0,
25931,19.0,,190.0,
26843,26.0,,260.0,
27617,30.0,,300.0,
28134,15.0,,150.0,
28584,9.0,,90.0,
29249,19.0,,190.0,
29951,29.0,,290.0,
30513,18.0,,180.0,
31181,20.0,,200.0,
32177,37.0,,410.0,
32719,12.0,,120.0,
33431,23.0,,230.0,
34028,12.0,,120.0,
34743,31.0,,310.0,
35375,21.0,,210.0,
35992,18.0,,180.0,
36584,18.0,,180.0,
37283,22.0,,220.0,
37929,23.0,,230.0,
38464,12.0,,120.0,
39108,22.0,,220.0,
39651,21.0,,210.0,
40254,16.0,,160.0,
40952,19.0,,190.0,
41653,14.0,,140.0,
42172,10.0,,100.0,
42847,22.0,,220.0,
43497,25.0,,250.0,
44138,22.0,,220.0,
44993,31.0,,350.0,
45497,15.0,,150.0,
46160,16.0,,160.0,
46884,24.0,,240.0,
47800,28.0,,280.0,
48332,23.0,,230.0,
48846,22.0,,220.0,
49416,22.0,,220.0,
50046,18.0,,180.0,
50583,17.0,,170.0,
51468,34.0,,340.0,
52087,22.0,,220.0,
52695,20.0,,200.0,
53188,19.0,,190.0,
53947,22.0,,220.0,
54571,22.0,,220.0,
55144,10.0,,100.0,
55696,20.0,,200.0,
56334,20.0,,200.0,
56921,17.0,,170.0,
57536,26.0,,260.0,
58134,19.0,,190.0,
58810,27.0,,270.0,
59574,27.0,,310.0,
60186,13.0,,130.0,
60883,26.0,,260.0,
61544,21.0,,210.0,
62093,14.0,,140.0,
62853,27.0,,270.0,
63469,19.0,,190.0,
64168,19.0,,190.0,
64850,24.0,,240.0,
65488,14.0,,140.0,
66106,14.0,20.5,140.0,206.9
66784,21.0,20.5,210.0,206.2
67781,33.0,20.5,330.0,207.0
68449,24.0,20.7,240.0,208.4
69105,23.0,20.7,230.0,208.6
69605,17.0,20.6,170.0,208.1
70211,17.0,20.6,170.0,207.6
70869,25.0,20.6,250.0,208.1
71426,21.0,20.8,210.0,209.3
72114,20.0,20.8,200.0,209.1
72788,21.0,20.7,210.0,209.0
