512,27.0,,270.0,
981,16.0,,160.0,
1392,17.0,,170.0,
1919,22.0,,220.0,
2376,30.0,,300.0,
2913,27.0,,270.0,
3410,16.0,,160.0,
3951,23.0,,230.0,
4342,13.0,,130.0,
4793,18.0,,180.0,
5230,25.0,,250.0,
5713,32.0,,320.0,
6114,26.0,,260.0,
6605,39.0,,390.0,
7140,21.0,,210.0,
7701,24.0,,240.0,
8220,24.0,,240.0,
8685,26.0,,260.0,
9100,15.0,,150.0,
9615,21.0,,210.0,
10032,17.0,,170.0,
10469,23.0,,230.0,
10930,17.0,,170.0,
11377,26.0,,260.0,
11902,25.0,,250.0,
12407,21.0,,210.0,
12860,24.0,,240.0,
13371,26.0,,260.0,
13850,22.0,,220.0,
14431,38.0,,380.0,
14994,33.0,,330.0,
15477,28.0,,280.0,
15978,25.0,,250.0,
16487,31.0,,310.0,
16964,30.0,,300.0,
17387,22.0,,220.0,
17894,29.0,,290.0,
18367,27.0,,270.0,
18980,30.0,,300.0,
19581,27.0,,270.0,
20154,30.0,,340.0,
20581,19.0,,190.0,
21106,22.0,,220.0,
21703,34.0,,340.0,
22078,17.0,,170.0,
22475,19.0,,190.0,
22944,16.0,,160.0,
23493,23.0,,230.0,
23988,22.0,,220.0,
24523,35.0,,350.0,
25008,24.0,,240.0,
25379,26.0,,260.0,
25824,24.0,,240.0,
26385,27.0,,270.0,
26736,9.0,,90.0,
27269,28.0,,280.0,
27752,24.0,,240.0,
28273,25.0,,250.0,
28848,31.0,,310.0,
29453,27.0,,270.0,
29856,20.0,,200.0,
30297,19.0,,190.0,
30788,27.0,,270.0,
31305,42.0,,420.0,
31778,22.0,,220.0,
32293,26.0,,260.0,
32730,16.0,,160.0,
33271,39.0,,390.0,
33842,22.0,,220.0,
34313,26.0,,260.0,
34910,19.0,,190.0,
35295,14.0,,140.0,
35988,46.0,,690.0,
36331,11.0,,110.0,
36732,17.0,,170.0,
37117,16.0,,160.0,
37564,24.0,,240.0,
38061,25.0,,250.0,
38686,26.0,,260.0,
39257,18.0,,180.0,
39766,25.0,,250.0,
40283,26.0,,260.0,
40800,25.0,,250.0,
41365,29.0,,290.0,
41902,21.0,,210.0,
42359,22.0,,220.0,
42786,21.0,,210.0,
43219,21.0,,210.0,
43632,12.0,,120.0,
44095,18.0,,180.0,
44534,17.0,,170.0,
44901,13.0,,130.0,
45302,19.0,,190.0,
45751,25.0,,250.0,
46168,28.0,,280.0,
46643,28.0,,280.0,
47094,24.0,,240.0,
47497,21.0,,210.0,
48196,33.0,,370.0,
48753,31.0,,310.0,
49494,47.0,24.0,740.0,243.0
50037,36.0,24.2,360.0,247.7
50430,16.0,24.4,160.0,249.7
50875,25.0,24.4,250.0,249.6
51416,25.0,24.4,250.0,249.9
51921,20.0,24.4,200.0,249.4
52462,25.0,24.3,250.0,248.7
52873,15.0,24.4,150.0,249.6
53364,27.0,24.3,270.0,248.8
53821,25.0,24.4,250.0,250.2
54306,34.0,24.5,340.0,250.9
54847,32.0,24.6,320.0,251.8
55328,19.0,24.6,190.0,251.8
55859,28.0,24.5,280.0,251.1
56556,31.0,24.4,310.0,250.0
57137,32.0,24.5,320.0,251.0
57594,18.0,24.6,180.0,251.8
57977,14.0,24.5,140.0,251.2
58428,14.0,24.4,140.0,250.0
58901,16.0,24.4,160.0,249.9
59394,21.0,24.4,210.0,249.4
59931,26.0,24.4,260.0,249.8
60308,15.0,24.4,150.0,250.1
60827,29.0,24.4,290.0,249.9
61254,20.0,24.4,200.0,250.2
61907,29.0,24.4,330.0,249.7
62404,27.0,24.5,270.0,250.9
62905,27.0,24.5,270.0,251.2
63502,38.0,24.5,380.0,251.3
63875,21.0,24.7,210.0,252.9
64690,41.0,24.5,450.0,251.2
65125,22.0,24.6,220.0,252.4
65542,24.0,24.5,240.0,251.8
66039,27.0,24.5,270.0,251.7
66492,23.0,24.5,230.0,251.3
66975,18.0,24.4,180.0,250.6
67502,25.0,24.4,250.0,250.2
67997,25.0,24.3,250.0,249.8
68592,26.0,24.3,260.0,249.6
69041,25.0,24.3,250.0,249.2
69542,21.0,24.2,210.0,249.0
69987,26.0,24.2,260.0,247.7
70468,32.0,24.2,320.0,248.4
70963,31.0,24.3,310.0,249.4
71432,28.0,24.3,280.0,249.1
71833,16.0,24.4,160.0,250.2
72344,38.0,24.4,380.0,249.9
72745,21.0,24.6,210.0,252.1
73322,36.0,24.6,360.0,251.9
73761,21.0,24.7,210.0,253.3
74290,22.0,24.6,220.0,251.9
74711,21.0,24.6,210.0,251.7
75190,23.0,24.5,230.0,251.2
75649,27.0,24.5,270.0,251.1
76146,30.0,24.5,300.0,251.1
76603,24.0,24.7,240.0,253.2
77056,19.0,24.7,190.0,252.8
77593,34.0,24.6,340.0,252.3
78084,21.0,24.7,210.0,253.2
78561,19.0,24.6,190.0,252.2
79044,26.0,24.5,260.0,251.4
79515,21.0,24.6,210.0,252.0
79848,13.0,24.6,130.0,252.2
80405,25.0,24.5,250.0,250.8
80846,30.0,24.3,300.0,249.1
81311,27.0,24.4,270.0,249.9
81864,15.0,24.4,150.0,250.0
82307,21.0,24.4,210.0,249.9
82920,35.0,24.2,350.0,248.1
83375,21.0,24.3,210.0,249.4
83790,25.0,24.3,250.0,248.9
84249,24.0,24.3,240.0,249.5
84728,19.0,24.4,190.0,250.5
85283,25.0,24.2,250.0,245.5
85670,23.0,24.3,230.0,246.9
86135,19.0,24.4,190.0,247.5
86594,20.0,24.4,200.0,247.8
87103,34.0,24.4,340.0,247.4
87536,23.0,24.4,230.0,248.3
87989,13.0,24.4,130.0,248.0
88458,25.0,24.4,250.0,247.5
88871,19.0,24.4,190.0,247.5
89622,41.0,24.3,450.0,246.8
90099,25.0,24.4,250.0,248.8
90588,35.0,24.4,350.0,248.4
91089,30.0,24.6,300.0,249.8
91818,36.0,24.6,400.0,250.6
92363,36.0,24.8,360.0,252.5
92790,21.0,24.9,210.0,254.0
93355,33.0,25.0,330.0,254.9
93848,27.0,25.2,270.0,256.4
94267,23.0,25.3,230.0,257.4
94782,36.0,25.4,360.0,258.4
95231,19.0,25.5,190.0,260.1
95680,28.0,25.5,280.0,259.5
96089,26.0,25.5,260.0,259.5
97154,70.0,25.5,780.0,259.3
97523,18.0,25.9,180.0,264.7
98048,25.0,25.9,250.0,264.4
98879,52.0,25.8,560.0,263.2
99380,30.0,26.0,300.0,265.7
99903,32.0,25.8,320.0,261.3
100526,35.0,25.8,580.0,260.9
101077,29.0,26.0,290.0,265.1
101538,26.0,26.0,260.0,265.5
101967,24.0,26.0,240.0,265.6
102436,32.0,26.1,320.0,266.0
102835,15.0,26.2,150.0,266.7
103310,24.0,26.2,240.0,266.7
103749,21.0,26.1,210.0,266.4
104238,23.0,26.1,230.0,266.0
104659,25.0,26.0,250.0,264.9
105260,49.0,25.9,490.0,264.2
105777,25.0,26.2,250.0,267.2
106328,33.0,26.2,330.0,266.9
106845,15.0,26.2,150.0,267.1
107356,43.0,26.0,470.0,265.4
107867,27.0,26.3,270.0,268.3
108332,21.0,26.4,210.0,269.6
