-21
-21
-21
-21
-21
-21
-21
-21
-21
-21
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-21,-21.0
-20,-21.0
-20,-20.9
-20,-20.8
-20,-20.7
-21,-20.6
-20,-20.6
-20,-20.5
-20,-20.4
-20,-20.3
-20,-20.2
-20,-20.1
-20,-20.1
-20,-20.1
-20,-20.1
-20,-20.1
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-1,-20.0
-20,-18.1
-20,-18.1
-20,-18.1
-20,-18.1
-20,-18.1
-20,-18.1
-20,-18.1
-20,-18.1
-20,-18.1
-20,-18.1
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-20,-20.0
-18,-20.0
-19,-19.8
-19,-19.7
-20,-19.6
-20,-19.6
-20,-19.6
-20,-19.6
-20,-19.6
